# Rooftop PV data for 2010 calendar year
# Derived from original 1MW trace files at:
# http://www.climatechange.gov.au/reducing-carbon/aemo-report-100-renewable-electricity-scenarios
#
# Copyright (C) 2012 Australian Energy Market Operator Limited

# Region (based off capital city)
# QLD,NSW,VIC,SA,Tas

0.3807153734,0.4036680893,0.3397738192,0.4991878514,0.362529957
0.4023654135,0.43219176,0.4152691217,0.5902144378,0.3843892545
0.3305174363,0.4457366471,0.4655502883,0.6301690576,0.4581412277
0.2717748163,0.3951851826,0.4367565366,0.6243168178,0.5051444714
0.3761225729,0.3952354814,0.3278639622,0.532120781,0.4335382908
0.3344536125,0.3083247492,0.2367243052,0.34237314,0.3817915683
0.1696896382,0.0958264527,0.1142228726,0.2454430644,0.2285266809
0.031275574,0.0047874317,0.0339979248,0.1172988591,0.0908741073
0,0,0.001106567,0.0094274219,0.0052920102
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0285716705,0.028811566,0.0057561258,0,0.0097326221
0.1330932299,0.128537303,0.1019412021,0.0521102838,0.0934638409
0.2257830942,0.1944694824,0.2224307918,0.2092055773,0.2439308243
0.2678129391,0.2128402974,0.2985778615,0.3636695213,0.3792939911
0.2651944735,0.2408189376,0.3403664525,0.4781098822,0.4775684399
0.2580888669,0.271128596,0.4684525393,0.5679470686,0.5059649903
0.2238728333,0.2507887915,0.4709954516,0.6305059625,0.5077442627
0.2420960762,0.1793209979,0.4049480989,0.64080349,0.5562954522
0.2333720219,0.0888454758,0.2747587955,0.6243562008,0.5335185675
0.1731429216,0.0745948774,0.2310147411,0.5295524613,0.4424996766
0.1646642045,0.0630801793,0.2208087456,0.4255984597,0.374658106
0.1166106928,0.0378231294,0.1442603118,0.2936868525,0.2389148527
0.0243517126,0.0021818175,0.0519731041,0.1293021849,0.0901724092
0,0,0.0019915138,0.0082240195,0.0040509262
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0287608582,0.0118775994,0.0024336203,0,0.0104402378
0.1568561046,0.1139433278,0.0899903565,0.0471604126,0.0926756001
0.341687367,0.3027272171,0.2310059926,0.1978842647,0.2464096896
0.4825681718,0.3933802373,0.3473228472,0.3794498798,0.3704327143
0.5622934989,0.4377845527,0.4212586394,0.4590944453,0.4393747813
0.5984037303,0.3973275423,0.3916021833,0.472229438,0.5064610908
0.6054714993,0.3956774682,0.4219074903,0.5754857248,0.5310525667
0.5844295373,0.3947571082,0.4341246807,0.598949545,0.5644849701
0.5244621943,0.3102903753,0.307403692,0.5702505421,0.5389974259
0.4201465639,0.2287938677,0.2828878201,0.5076285323,0.4052156525
0.2772833927,0.1866030029,0.2305334088,0.4045366565,0.3121424236
0.132867097,0.1356382937,0.1446085366,0.2808203174,0.2331932068
0.0225331721,0.0193274085,0.0543772547,0.1338467039,0.0979745898
0,0,0.0017878475,0.0108804212,0.0066172612
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.031884705,0.0257324877,0.0096955338,0,0.0143931134
0.1710501837,0.1559540955,0.1136639373,0.0577317119,0.1044166457
0.3480936928,0.3370575648,0.257131922,0.1723469056,0.2249795973
0.4326697225,0.4798959179,0.3989964916,0.2492365554,0.2687545622
0.4461623792,0.5828432362,0.4154708244,0.2298253971,0.3156307985
0.4409622146,0.6016250026,0.5131349568,0.3159213738,0.2964285975
0.5740670456,0.5684370022,0.5429495348,0.3362235502,0.3609153497
0.6208660283,0.5829395529,0.5493201006,0.3867446711,0.3553207112
0.4606712953,0.5224572199,0.5253733705,0.3787141578,0.3336429196
0.3772036203,0.4317412117,0.3908886903,0.3556262816,0.2910795533
0.269604333,0.3041314542,0.2923756244,0.3001869334,0.1998574038
0.1421446147,0.144716071,0.1674882673,0.204686683,0.1678134269
0.0257126865,0.0146841155,0.0536798817,0.1055764422,0.0828653936
0,0,0.0017037383,0.0104556217,0.0040596483
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0170071583,0.0213425383,0.0025670357,0,0.0143110615
0.0776688561,0.0806371482,0.091409404,0.0516461323,0.0996923466
0.1413564514,0.1367061866,0.2220554142,0.195707367,0.2422425388
0.161126572,0.1736529864,0.3380932872,0.2896572357,0.3107430038
0.1837327241,0.2927355009,0.4334604388,0.3760325047,0.3446280025
0.1974459808,0.284552552,0.3687811003,0.4908787337,0.4564017183
0.20521428,0.1931007144,0.35320317,0.6123438805,0.4886674318
0.202594208,0.2661678247,0.44159967,0.7350735817,0.5229102965
0.1872648238,0.2757744268,0.3827454088,0.7241718955,0.4987566802
0.1914801412,0.247007671,0.2742714688,0.6165050605,0.4899648715
0.155538751,0.1967034195,0.3138761621,0.4863973307,0.4248365333
0.1068710929,0.0889370531,0.2093056962,0.3409605126,0.2872707363
0.0251010032,0.0076207801,0.06113409,0.1513726392,0.1110460549
0,0,0.0022280196,0.0120175587,0.0086633348
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.030250801,0.0245277486,0.0041850155,0,0.0089588129
0.1359140908,0.1314105999,0.1016677289,0.057045382,0.0849040603
0.2767881134,0.2480796917,0.2618130452,0.2353861342,0.2577734555
0.396696563,0.3267253765,0.3921603085,0.4251772856,0.407057376
0.4127994752,0.3600821606,0.5001266706,0.5721192552,0.5464052522
0.3470695802,0.4568338656,0.604435814,0.6761453156,0.6623327865
0.3705693768,0.4797745282,0.6383332115,0.7302272413,0.7121884327
0.4948743,0.4415542069,0.5767996253,0.7513203446,0.7116551422
0.4633076089,0.3590767971,0.5011564075,0.7175713793,0.6887938198
0.3314705142,0.2820631462,0.4505547847,0.6264591479,0.6048145976
0.2487520941,0.2061342054,0.3690498752,0.5105889618,0.4719546216
0.1572571469,0.0937342389,0.229903027,0.3480411913,0.3020810092
0.0332159443,0.0083042774,0.0647619799,0.1522313254,0.1093353151
0,0,0.0019868593,0.0103261721,0.0091862566
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0275025276,0.0231741466,0.0102777985,0.0037042344,0.0101792763
0.1621464011,0.1018303497,0.1088151336,0.0592275422,0.0957530138
0.3438269735,0.2161224053,0.2508169258,0.2335375425,0.2528774744
0.4922199601,0.3974301273,0.3737540039,0.4181144925,0.4357769415
0.5966839065,0.4562610103,0.4852970654,0.5644490358,0.5741082911
0.6493887599,0.5294256604,0.557604817,0.6489366742,0.6554912305
0.6476664374,0.4779425224,0.4910129479,0.679106777,0.684791802
0.6369327094,0.4064071543,0.4729598255,0.6061760611,0.6290372142
0.6049082195,0.3425772791,0.434463768,0.5588098768,0.6016148545
0.5093905338,0.3067254325,0.4158586769,0.4850392203,0.5110569791
0.3466556874,0.2512994231,0.3653811539,0.3610107412,0.374421166
0.1679310845,0.1291812493,0.207938006,0.2156834731,0.2268285717
0.0300891526,0.0143895391,0.0584040024,0.0833446725,0.0705381962
0,0,0.00118817,0.0049307936,0.001416937
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0319586311,0.0251741869,0.0173925095,0.0011309274,0.0130744824
0.1566403234,0.1516857346,0.1166841318,0.0569925504,0.1020350825
0.302507475,0.3184629281,0.2491773824,0.1960535588,0.2122938322
0.4051748517,0.4335989019,0.3770805596,0.3461717903,0.2819390007
0.4616795233,0.5326881992,0.3977156388,0.4354168565,0.4029938426
0.5673251793,0.555827152,0.4490041849,0.5357618995,0.5447702957
0.6185547251,0.5475454402,0.5416343359,0.6608999807,0.5637998789
0.5320123921,0.5748321286,0.5720728153,0.6888372929,0.4926458258
0.466308555,0.524389976,0.4777904841,0.6672970468,0.4285686313
0.369538482,0.4573714048,0.3237433943,0.5117030354,0.351677495
0.2805534852,0.3323305527,0.2159497352,0.2921693185,0.2310581736
0.1337984005,0.1675491035,0.1843775083,0.2741379398,0.1712063709
0.0127447225,0.0174524729,0.0522212065,0.1430403045,0.0725851897
0,0,0.0011813461,0.0115502325,0.0061548509
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0295493785,0.0256206685,0.0158804844,0.0038762124,0.0122814233
0.1343072442,0.1337144048,0.1021855135,0.0561438905,0.0991391747
0.2371302545,0.2631945419,0.2169386455,0.193032421,0.260839876
0.3257265241,0.3689092086,0.377894985,0.359048988,0.4162702036
0.4171452608,0.45565131,0.517341066,0.5221491518,0.5427868292
0.4792579215,0.5289745005,0.6353911059,0.6465822952,0.6195385616
0.5750783077,0.5951121556,0.6535897135,0.7064272041,0.6799009666
0.5486109405,0.5665488881,0.5363685179,0.7214477637,0.6936098074
0.4965500395,0.2996594522,0.4237046696,0.6659281019,0.649220389
0.3828933528,0.1653668411,0.394150442,0.5885631049,0.5343451678
0.2534141445,0.1102230704,0.3313622488,0.4939528407,0.4029547814
0.1387886738,0.0637344452,0.210443818,0.3425602521,0.2569655672
0.0262880672,0.0059771989,0.0651742959,0.1543822544,0.1014337273
0,0,0.0026777437,0.0112078484,0.0082969081
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0268562194,0.0261791986,0.018275125,0.0045841771,0.0113800921
0.135993157,0.1227338366,0.1084856048,0.059412453,0.1071415731
0.2790385553,0.2324520696,0.2765890249,0.2339052315,0.2795452747
0.3851230912,0.3171742711,0.4177135318,0.4079358019,0.427303002
0.4249779909,0.411003145,0.5145450937,0.5493459268,0.5564676022
0.4685102722,0.4804450762,0.6048051973,0.6599260692,0.650642497
0.5663356916,0.5446284186,0.6071384684,0.7206687033,0.7047878573
0.591023623,0.4526260467,0.5786672791,0.7379903288,0.7022196425
0.4984733293,0.3965635823,0.570768309,0.692263095,0.645632373
0.3862962338,0.3641844897,0.5061268809,0.6199222637,0.5702770197
0.2451348599,0.2741289392,0.3743203916,0.4918650276,0.4447025406
0.1266172973,0.1358162504,0.2141162656,0.3155000277,0.2730204185
0.0259635745,0.0152000675,0.0622390596,0.130771737,0.0993901487
0.0001032787,0,0.0022106991,0.0086388408,0.006711384
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0314638158,0.0296811075,0.0148229951,0.0049977326,0.0152626342
0.1497189072,0.1264550266,0.1169125662,0.0641224148,0.0958030682
0.2707690871,0.2701921831,0.2312571084,0.1629238864,0.1883846408
0.3642460438,0.38882048,0.2933703671,0.1924526831,0.1720870019
0.4497469517,0.5111315931,0.3997208393,0.2489557153,0.2380183165
0.4729574338,0.4980919867,0.4065604245,0.3152283024,0.2217828949
0.4083919359,0.3651612639,0.3787740524,0.2995114038,0.1905627115
0.3061193548,0.502082405,0.4010123847,0.2978093374,0.1520502481
0.3406546874,0.4131814324,0.319536151,0.298375661,0.1280313578
0.3505015532,0.264564533,0.1778680999,0.2351171605,0.2508214991
0.2655678516,0.1714097235,0.166705596,0.2907085372,0.2877881217
0.1424201863,0.1180163033,0.1036170358,0.2362446484,0.2192095343
0.0185400075,0.016902275,0.0367646219,0.1293076022,0.0939507024
0,0,0.0016362546,0.014437623,0.0082990296
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0305254802,0.0242333862,0.0203623998,0.0012449299,0.0128998298
0.1498515171,0.1405259866,0.0985647472,0.0559393742,0.0778035777
0.2757911296,0.2580049036,0.2187933385,0.1873267065,0.2230576464
0.3813909165,0.3728977922,0.4035742522,0.3384398309,0.2692883205
0.4501983251,0.490593957,0.5553661598,0.4779048844,0.3868229772
0.4990030551,0.575984872,0.6021887323,0.4993801228,0.4349091749
0.5890992622,0.5984266749,0.6091470711,0.5824981283,0.5455398246
0.6207714345,0.5955922105,0.6193877368,0.602915358,0.6193537811
0.5715356777,0.5516763587,0.5975633406,0.5341604402,0.6002114584
0.4310916111,0.4492867602,0.5182042565,0.4569509114,0.4458205795
0.3109866561,0.2906461918,0.3551579852,0.3093208577,0.3095416967
0.1503441192,0.1406492109,0.1905248239,0.1706733876,0.1607031206
0.0247012816,0.0153156017,0.0607907531,0.0773684365,0.0565410744
0,0,0.0026096492,0.0038382947,0.0020183736
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.030480807,0.0279393185,0.0192903458,0,0.0141496943
0.1402227527,0.1516401752,0.0838844831,0.0503700039,0.0901317107
0.2289837584,0.3117591294,0.1656826635,0.0535424135,0.1217571248
0.293793951,0.4303936945,0.2408460071,0.0834066878,0.1519943461
0.3547281148,0.495864165,0.3362496109,0.1407935837,0.1855647502
0.4299841488,0.51248599,0.4106351435,0.2630388228,0.1887673001
0.5068082994,0.4896856747,0.4997546951,0.3609137456,0.2274584626
0.5351695074,0.5306786954,0.559001669,0.2973606468,0.198416116
0.5102957793,0.525441969,0.4761732981,0.287088744,0.1756846078
0.3947043802,0.4515035743,0.280365483,0.1780875317,0.1660947345
0.267125081,0.3239693415,0.1900728154,0.1179552476,0.1099984197
0.1277627756,0.1660324968,0.1305338991,0.0925899525,0.0826193314
0.0133382723,0.0176612051,0.0288893377,0.0571342431,0.0397696958
0,0,0,0.0062760108,0.0013702759
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0300949353,0.028380969,0.0126359609,0,0.0155753109
0.1446752687,0.148917316,0.0678213484,0.0239430025,0.073602839
0.2677501145,0.2631136664,0.1536828908,0.0787614584,0.1208925158
0.3694217567,0.3390175343,0.2341318177,0.1192179101,0.1538250764
0.4311039261,0.4528744828,0.2971337024,0.1610548293,0.1717480818
0.4623263312,0.4826464491,0.3223280731,0.1888370174,0.1847016616
0.4779894712,0.4998492323,0.3147604139,0.1729527842,0.2056277008
0.5388718761,0.3431120664,0.2711364091,0.1374783635,0.2137596794
0.476711026,0.2897554912,0.2536441661,0.1214837204,0.1810446453
0.4053301284,0.3245191114,0.2091433458,0.1258094834,0.2021056444
0.2736286778,0.2920489,0.1649802844,0.1227986643,0.1217925605
0.1268387898,0.1355630749,0.0639349988,0.1122640136,0.0726931109
0.0153155164,0.0166124013,0.0345384881,0.0771355783,0.0296618056
0,0,0.0036357847,0.0094827816,0.0010701012
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0213057362,0.0286981263,0.0127589525,0,0.010203251
0.126896617,0.1432002288,0.0882487305,0.0355809954,0.0535531271
0.1982532414,0.2709215914,0.1918563859,0.1626652314,0.1160800367
0.2587028347,0.4016844229,0.3214405811,0.3344090102,0.2458490328
0.3008035358,0.4812046026,0.396450015,0.4474439668,0.3490295204
0.3423743328,0.5372303749,0.3698574962,0.4965048224,0.4107667858
0.4503489614,0.5421547599,0.3552467668,0.5001339025,0.4220054156
0.4659067988,0.4045962465,0.3387892831,0.5470507082,0.4422484687
0.4063688763,0.2946298832,0.3029231375,0.5537353216,0.4454114896
0.3448277053,0.2470830427,0.255244827,0.4578739173,0.3942998038
0.2742563885,0.2480332151,0.2021719004,0.328270599,0.3286557176
0.1457422163,0.157981028,0.1438717141,0.2442397342,0.2405413888
0.0285088102,0.026379033,0.0673713002,0.1449704137,0.1085868372
0,0,0.0050454842,0.0160347828,0.0101478168
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0339116377,0.009323489,0.0108376327,0,0.0151547598
0.1545746073,0.080215923,0.0769775178,0.0660105958,0.0935426649
0.287440098,0.1606514481,0.176728034,0.2111614832,0.2309143255
0.3618911916,0.2268355799,0.2116725035,0.288778428,0.2978619327
0.3859171443,0.2530898445,0.2864094362,0.3227881119,0.3863876905
0.5093639404,0.2301328234,0.3540668464,0.400355871,0.4535977329
0.5823338367,0.24561383,0.420650615,0.53294146,0.4555070533
0.6081595718,0.2298259857,0.3242989274,0.5788544301,0.5709483109
0.5143161977,0.2055911624,0.2547604165,0.5965609424,0.5612730643
0.4000002096,0.1796646805,0.3126863591,0.4938238572,0.4214028909
0.2691856212,0.1485363297,0.2217062822,0.2632216354,0.1943848608
0.140908826,0.0834290345,0.1073975118,0.1541433769,0.1250860972
0.0272875496,0.0089909939,0.0471278159,0.1155164274,0.0772527448
0,0,0.0039521436,0.0153570862,0.0074724527
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0274384536,0.0172378242,0.0153415574,0.0059116754,0.0131043514
0.1357745202,0.0880270892,0.0924308784,0.0641843441,0.1103258788
0.2742563885,0.1828812014,0.2071010612,0.2242794501,0.2806619102
0.4294478193,0.3358773024,0.3470735135,0.36297559,0.4305796979
0.5032749503,0.4505815325,0.4611705041,0.3964777668,0.481613963
0.5640718638,0.491213289,0.5009550288,0.4220524451,0.4801654243
0.6309304601,0.5363980758,0.5119216623,0.590869674,0.6310791555
0.6468329404,0.5638734228,0.5999254496,0.6293593851,0.6850724812
0.6053097973,0.5159137962,0.6015860543,0.5791863477,0.6137238238
0.4855186085,0.4311657573,0.5342173462,0.5930352211,0.5556442764
0.3395204533,0.2904501949,0.4142717868,0.4892700514,0.4333481306
0.1643101022,0.1565751092,0.258734041,0.3414308725,0.275561501
0.0294377934,0.021670107,0.0868172892,0.1690576542,0.1165539168
0,0,0.0041729781,0.014517352,0.0100481523
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0321888333,0.0097059613,0.0196391862,0.0068146804,0.0172108053
0.1466538871,0.1078388333,0.0942820072,0.0658451874,0.1122581213
0.2946242353,0.1936238825,0.2376164954,0.2372206236,0.2674522106
0.3598051289,0.270414629,0.3814963101,0.4137579455,0.340483306
0.4003366425,0.3410044112,0.4756710665,0.5531311628,0.4000799245
0.4902670427,0.3414431875,0.5833735139,0.6761160793,0.4577997347
0.54992526,0.4505985026,0.6266976378,0.738943087,0.5036678648
0.5261370414,0.5056205932,0.610287785,0.7528062346,0.5789233431
0.4104207069,0.4317347905,0.5490054767,0.7215836264,0.5148496571
0.3653622515,0.360978365,0.4460549509,0.6433215921,0.4285110921
0.238691232,0.2527071765,0.358642339,0.5208232014,0.3300773579
0.1143240197,0.1423272627,0.2404793779,0.3588605001,0.2352615788
0.0254177678,0.0248861233,0.0858169734,0.1677284361,0.0996481396
0,0,0.0033292014,0.0135828991,0.0078505744
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0362214953,0.0232883966,0.0243759275,0.0029689252,0.0148419428
0.1015599144,0.1120952693,0.1239470497,0.066109122,0.0992912092
0.2190558631,0.2345811284,0.2539510134,0.2114381959,0.254179592
0.2494802885,0.3326531374,0.2905097527,0.3165508133,0.3223509607
0.2733668491,0.3757467806,0.3007497704,0.3401393176,0.4208880784
0.3162924803,0.3844661984,0.3180965283,0.3415846208,0.5556735139
0.3318353254,0.368437868,0.3445777461,0.4969827493,0.6123929365
0.3077736768,0.3965904899,0.3536815861,0.5609860866,0.6601926075
0.3004356906,0.3496080961,0.2424910588,0.4771904877,0.5145722525
0.2476585532,0.3197659561,0.244761956,0.4516156375,0.4575515675
0.1539788444,0.2160514673,0.2316285978,0.4208080122,0.4127773846
0.0665198967,0.1048764205,0.1825126087,0.3062292089,0.2917702581
0.019359833,0.0245610497,0.0796238899,0.1510971304,0.1232506891
0,0,0.0056653514,0.0150269744,0.0103951794
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0276717614,0.0151387734,0.0196581252,0.0065507973,0.0141343505
0.1520355648,0.0766951941,0.1019194928,0.0641049247,0.1164341603
0.2757213443,0.1585471565,0.2434279639,0.2391639752,0.2981748901
0.3418654891,0.1835722358,0.3678923122,0.4325795632,0.4488972916
0.4289493274,0.2725695252,0.4665557237,0.5904521114,0.546468405
0.4517021893,0.2823482744,0.5464936703,0.6945865179,0.5869329924
0.4883098418,0.2696177989,0.5578392457,0.7320983621,0.5793565246
0.5355630536,0.2819136259,0.5478106514,0.7419131473,0.637364031
0.4875853955,0.2411913623,0.5238355696,0.726913225,0.6519499944
0.350690384,0.2266692424,0.4626007303,0.6519290916,0.5898310053
0.247226277,0.2068067409,0.3656789287,0.5282781043,0.4734733301
0.1494194194,0.127135665,0.2404761377,0.3620243796,0.3107626513
0.034652165,0.0356192493,0.0919106636,0.1711478749,0.1275511625
0.0023015761,0,0.0044193665,0.0141454667,0.0108343442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0316996402,0.0325360889,0.0310213273,0.0068357649,0.0133932872
0.1269224964,0.1604536166,0.1269712944,0.0625401311,0.1127764423
0.282872463,0.3156974143,0.3196696475,0.235081905,0.2853291378
0.4015881374,0.4313056459,0.4765321508,0.4005541616,0.442610311
0.499394638,0.4465287377,0.5828576733,0.551299597,0.5670445307
0.4916822028,0.5182590326,0.6627400505,0.6549180695,0.65818809
0.4671565088,0.5333264888,0.7066804612,0.7108384401,0.7104926624
0.4343690212,0.5119330096,0.7122681936,0.7297560215,0.7061982704
0.377129373,0.4511756387,0.6661795274,0.7053557811,0.6713963863
0.2802175877,0.368431294,0.5751362664,0.6332092849,0.5843741335
0.1746468929,0.2698737263,0.4385812577,0.5122451101,0.4260902338
0.1069331501,0.1504441658,0.2723236199,0.3523475208,0.2956017633
0.0272091581,0.022525996,0.0953342635,0.1683209004,0.1256528354
0,0,0.0037871832,0.0139962242,0.0101718219
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0250574008,0.0260827443,0.0273189403,0.0054642574,0.0127392813
0.0946891862,0.1241640639,0.1243093046,0.0599093663,0.0844371972
0.1832922379,0.238860497,0.2911500171,0.2152359863,0.224719969
0.3298479615,0.3539373047,0.4331876136,0.3663651046,0.3652916066
0.421629546,0.4347378857,0.5746097332,0.5309480629,0.538918134
0.4340036747,0.5061726564,0.6565188582,0.6465788556,0.5928787138
0.451122668,0.5181200613,0.6971007972,0.7048897207,0.6641572014
0.4607489337,0.5179309441,0.7017715517,0.7178499837,0.7052275881
0.4202334832,0.4928948572,0.6552389775,0.6814869527,0.674715418
0.3727973304,0.3844055036,0.5584945771,0.6018972481,0.5945300432
0.2674068994,0.2716161422,0.4209025409,0.4798430766,0.472622872
0.1502775465,0.1618538787,0.2648154185,0.3345371338,0.3137546918
0.0365612836,0.0323707757,0.091504342,0.1610678997,0.1258689584
0.0007368167,0,0.0037497588,0.0130117705,0.010113036
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0323738446,0.0320384677,0.0297414142,0.0061613359,0.0128794104
0.1310159127,0.1073051162,0.1162650113,0.0582572251,0.1111623029
0.2826065293,0.2016924743,0.282648207,0.2246848023,0.2863807493
0.3927407541,0.3080553681,0.4198198266,0.3994492029,0.4453838894
0.4872220122,0.4193146691,0.5075185487,0.5418838008,0.5667685295
0.6044852243,0.4587514863,0.5828539471,0.6172204891,0.6519874183
0.6319179844,0.5239551747,0.6220058219,0.6515851356,0.6918789523
